polarity,todotask,othertask,correct,total_time,key_pressed,time_taken
conflict,Sound,Direction,right,2.5,right,0.62
congruent,Sound,Direction,left,2.5,left,0.735
congruent,Sound,Direction,left,2.5,left,0.588
conflict,Direction,Sound,left,2.5,left,0.94
congruent,Direction,Sound,right,2.5,right,0.397
congruent,Direction,Sound,left,2.5,left,0.328
conflict,Direction,Sound,right,2.5,right,0.466
congruent,Sound,Direction,left,2.5,left,0.687
conflict,Sound,Direction,right,2.5,right,0.621
congruent,Sound,Direction,left,2.5,right,0.533
congruent,Direction,Sound,left,2.5,left,0.893
congruent,Direction,Sound,right,2.5,right,0.532
congruent,Sound,Direction,right,2.5,right,0.824
conflict,Sound,Direction,left,2.5,left,0.736
congruent,Direction,Sound,right,2.5,right,0.773
conflict,Sound,Direction,right,2.5,right,1.078
