polarity,todotask,othertask,correct,total_time,key_pressed,time_taken
congruent,Sound,Movement,left,2.5,left,0.924
conflict,Movement,Sound,left,2.5,left,1.777
congruent,Movement,Sound,right,2.5,right,1.078
congruent,Sound,Movement,left,2.5,left,2.252
neutral,Movement,Movement,right,2.5,right,1.59
neutral,Movement,Movement,right,2.5,right,0.961
neutral,Movement,Movement,left,2.5,left,0.707
neutral,Movement,Movement,right,2.5,right,0.929
neutral,Movement,Movement,left,2.5,left,1.116
neutral,Movement,Movement,right,2.5,right,0.94
neutral,Movement,Movement,right,2.5,right,0.603
neutral,Movement,Movement,left,2.5,left,0.502
neutral,Movement,Movement,left,2.5,left,0.808
neutral,Movement,Movement,left,2.5,left,0.806
neutral,Direction,Direction,left,2.5,left,1.337
neutral,Direction,Direction,right,2.5,right,0.466
neutral,Direction,Direction,left,2.5,left,0.774
neutral,Direction,Direction,right,2.5,right,0.504
neutral,Direction,Direction,right,2.5,right,0.571
neutral,Direction,Direction,left,2.5,left,0.484
neutral,Direction,Direction,left,2.5,left,1.165
neutral,Direction,Direction,right,2.5,right,0.536
neutral,Direction,Direction,left,2.5,left,0.516
neutral,Direction,Direction,left,2.5,left,1.2
congruent,Movement,Direction,right,2.5,right,1.267
conflict,Movement,Direction,left,2.5,right,0.927
congruent,Movement,Direction,left,2.5,left,1.472
conflict,Movement,Direction,right,2.5,right,1.201
congruent,Movement,Direction,right,2.5,right,1.132
conflict,Movement,Direction,right,2.5,right,1.489
conflict,Movement,Direction,left,2.5,left,0.81
congruent,Movement,Direction,right,2.5,right,1.488
congruent,Movement,Direction,right,2.5,right,0.927
conflict,Movement,Direction,left,2.5,left,0.81
congruent,Direction,Movement,right,2.5,right,1.376
conflict,Direction,Movement,right,2.5,left,0.977
congruent,Direction,Movement,right,2.5,right,1.252
conflict,Direction,Movement,left,2.5,right,1.182
congruent,Direction,Movement,right,2.5,right,0.926
conflict,Direction,Movement,right,2.5,left,0.74
conflict,Direction,Movement,left,2.5,right,1.031
congruent,Direction,Movement,left,2.5,left,0.926
congruent,Direction,Movement,right,2.5,right,0.79
conflict,Direction,Movement,right,2.5,left,0.875
congruent,Direction,Movement,left,2.5,left,1.693
congruent,Movement,Direction,right,2.5,right,2.171
congruent,Movement,Direction,right,2.5,right,1.165
congruent,Movement,Direction,right,2.5,right,1.167
congruent,Direction,Movement,right,2.5,right,1.201
congruent,Movement,Direction,left,2.5,left,1.813
conflict,Movement,Direction,right,2.5,right,1.369
conflict,Direction,Movement,left,2.5,left,1.249
conflict,Movement,Direction,right,2.5,right,1.577
conflict,Movement,Direction,right,2.5,right,1.438
conflict,Movement,Direction,left,2.5,left,1.664
conflict,Movement,Direction,left,2.5,left,1.129
conflict,Direction,Movement,left,2.5,left,1.659
conflict,Direction,Movement,right,2.5,right,1.352
congruent,Direction,Movement,left,2.5,left,1.386
congruent,Direction,Movement,left,2.5,left,1.403
congruent,Movement,Direction,left,2.5,left,1.114
conflict,Direction,Movement,right,2.5,none,2.5
congruent,Direction,Movement,left,2.5,left,1.352
conflict,Direction,Movement,left,2.5,left,1.811
