polarity,todotask,othertask,correct,total_time,key_pressed,time_taken
congruent,Movement,Sound,left,2.5,left,0.637
conflict,Sound,Movement,right,2.5,left,0.943
conflict,Movement,Sound,right,2.5,right,1.129
congruent,Movement,Sound,right,2.5,right,1.145
congruent,Sound,Movement,right,2.5,right,0.875
conflict,Sound,Movement,right,2.5,right,0.889
conflict,Sound,Movement,right,2.5,right,1.109
neutral,Direction,Direction,left,2.5,left,1.217
neutral,Direction,Direction,right,2.5,right,0.81
neutral,Direction,Direction,right,2.5,right,1.488
neutral,Direction,Direction,right,2.5,right,0.893
neutral,Direction,Direction,left,2.5,left,0.773
neutral,Direction,Direction,right,2.5,right,0.723
neutral,Direction,Direction,right,2.5,right,0.722
neutral,Direction,Direction,right,2.5,right,0.553
neutral,Direction,Direction,left,2.5,left,0.536
neutral,Direction,Direction,left,2.5,left,2.113
neutral,Sound,Sound,left,2.5,left,0.804
neutral,Sound,Sound,right,2.5,right,0.672
neutral,Sound,Sound,left,2.5,left,0.62
neutral,Sound,Sound,right,2.5,right,0.667
neutral,Sound,Sound,left,2.5,left,0.722
neutral,Sound,Sound,right,2.5,right,0.586
neutral,Sound,Sound,right,2.5,right,0.719
neutral,Sound,Sound,left,2.5,left,0.688
neutral,Sound,Sound,left,2.5,left,0.703
neutral,Sound,Sound,right,2.5,right,0.635
congruent,Direction,Sound,left,2.5,left,1.066
conflict,Direction,Sound,left,2.5,left,0.548
congruent,Direction,Sound,left,2.5,left,0.701
congruent,Direction,Sound,right,2.5,right,0.584
congruent,Direction,Sound,right,2.5,right,0.498
conflict,Direction,Sound,right,2.5,right,0.484
congruent,Direction,Sound,right,2.5,right,0.616
conflict,Direction,Sound,right,2.5,right,0.464
conflict,Direction,Sound,right,2.5,right,0.668
conflict,Direction,Sound,left,2.5,left,1.742
congruent,Sound,Direction,left,2.5,left,1.333
conflict,Sound,Direction,left,2.5,left,0.753
congruent,Sound,Direction,left,2.5,left,0.702
congruent,Sound,Direction,right,2.5,right,0.652
congruent,Sound,Direction,right,2.5,right,0.6
conflict,Sound,Direction,left,2.5,left,0.552
congruent,Sound,Direction,right,2.5,right,0.55
conflict,Sound,Direction,right,2.5,right,0.67
conflict,Sound,Direction,left,2.5,left,0.769
conflict,Sound,Direction,right,2.5,right,0.7
conflict,Direction,Sound,left,2.5,left,1.314
conflict,Sound,Direction,left,2.5,left,1.063
congruent,Direction,Sound,right,2.5,right,1.164
conflict,Sound,Direction,left,2.5,left,1.622
congruent,Sound,Direction,right,2.5,right,2.302
congruent,Sound,Direction,left,2.5,left,0.615
conflict,Direction,Sound,right,2.5,right,0.718
congruent,Sound,Direction,right,2.5,right,0.722
congruent,Direction,Sound,left,2.5,left,0.755
conflict,Sound,Direction,right,2.5,right,0.736
congruent,Direction,Sound,left,2.5,left,0.773
congruent,Direction,Sound,left,2.5,left,0.601
conflict,Direction,Sound,right,2.5,right,1.336
conflict,Sound,Direction,right,2.5,right,1.366
congruent,Direction,Sound,left,2.5,left,1.452
conflict,Direction,Sound,right,2.5,right,1.368
congruent,Sound,Direction,left,2.5,left,0.822
conflict,Sound,Direction,left,2.5,right,1.25
conflict,Direction,Sound,left,2.5,left,1.096
congruent,Sound,Direction,right,2.5,right,0.958
